load,apparent_temperature,temperature,humidity,dew_point,wind_speed,cloud_cover,hour,day,month,dayofweek,is_weekend
1323.1139,23.055375,23.055375,0.553875,12.487125,1.83225,0.0,6,6,10,1,0
1346.6018,23.1315,23.1315,0.567,12.9255,1.9005,0.0,7,6,10,1,0
1346.6018,23.454375,23.454375,0.5565,12.901875,1.908375,0.0,7,6,10,1,0
1346.6018,23.77725,23.77725,0.546,12.87825,1.91625,0.0,7,6,10,1,0
1358.0146,24.100125,24.100125,0.5355,12.854625,1.924125,0.0,7,6,10,1,0
1365.886,24.423,24.423,0.525,12.831,1.932,0.0,8,6,10,1,0
1365.886,25.19475,25.19475,0.49875,12.623625,1.987125,0.0,8,6,10,1,0
1377.1588,25.9665,25.9665,0.4725,12.41625,2.04225,0.0,8,6,10,1,0
1394.9282,26.73825,26.73825,0.44625,12.208875,2.097375,0.0,8,6,10,1,0
1474.9878,27.51,27.51,0.42,12.0015,2.1525,0.0,9,6,10,1,0
1469.3152,28.399875,28.399875,0.391125,11.505375,2.228625,0.0,9,6,10,1,0
1458.0219,29.28975,29.28975,0.36225,11.00925,2.30475,0.0,9,6,10,1,0
1448.8544,30.179625,30.179625,0.333375,10.513125,2.380875,0.0,9,6,10,1,0
1478.5701,31.0695,31.0695,0.3045,10.017,2.457,0.0,10,6,10,1,0
1478.2427,31.723125,31.723125,0.2835,9.429,2.58825,0.0,10,6,10,1,0
1499.907,32.37675,32.37675,0.2625,8.841,2.7195,0.0,10,6,10,1,0
1525.743,33.030375,33.030375,0.2415,8.253,2.85075,0.0,10,6,10,1,0
1543.6371,33.684,33.684,0.2205,7.665,2.982,0.0,11,6,10,1,0
1578.8068,34.1355,34.1355,0.21,7.216125,3.115875,0.0,11,6,10,1,0
1578.8068,34.587,34.587,0.1995,6.76725,3.24975,0.0,11,6,10,1,0
1579.2521,35.0385,35.0385,0.189,6.318375,3.383625,0.0,11,6,10,1,0
1529.9581,35.49,35.49,0.1785,5.8695,3.5175,0.0,12,6,10,1,0
1573.2063,35.797125,35.797125,0.17325,5.588625,3.588375,0.0,12,6,10,1,0
1601.1884,36.10425,36.10425,0.168,5.30775,3.65925,0.0,12,6,10,1,0
1617.3632,36.411375,36.411375,0.16275,5.026875,3.730125,0.0,12,6,10,1,0
1632.8947,36.7185,36.7185,0.1575,4.746,3.801,0.0,13,6,10,1,0
1632.8947,36.81825,36.81825,0.1575,4.7565,3.877125,0.0,13,6,10,1,0
1632.8947,36.918,36.918,0.1575,4.767,3.95325,0.0,13,6,10,1,0
1660.341,37.01775,37.01775,0.1575,4.7775,4.029375,0.0,13,6,10,1,0
1645.2389,37.1175,37.1175,0.1575,4.788,4.1055,0.0,14,6,10,1,0
1645.2389,37.107,37.107,0.154875,4.580625,4.15275,0.0,14,6,10,1,0
1656.9482,37.0965,37.0965,0.15225,4.37325,4.2,0.0,14,6,10,1,0
1656.9482,37.086,37.086,0.149625,4.165875,4.24725,0.0,14,6,10,1,0
1638.4395,37.0755,37.0755,0.147,3.9585,4.2945,0.0,15,6,10,1,0
1656.9482,37.086,37.086,0.149625,4.305,4.25775,0.0,15,6,10,1,0
1656.9482,37.0965,37.0965,0.15225,4.6515,4.221,0.0,15,6,10,1,0
1656.9482,37.107,37.107,0.154875,4.998,4.18425,0.0,15,6,10,1,0
1646.3805,37.1175,37.1175,0.1575,5.3445,4.1475,0.0,16,6,10,1,0
1640.0333,36.946875,36.946875,0.170625,6.174,4.060875,0.0,16,6,10,1,0
1640.0333,36.77625,36.77625,0.18375,7.0035,3.97425,0.0,16,6,10,1,0
1596.9686,36.605625,36.605625,0.196875,7.833,3.887625,0.0,16,6,10,1,0
1613.9313,36.435,36.435,0.21,8.6625,3.801,0.0,17,6,10,1,0
1620.374,35.991375,35.991375,0.22575,9.282,3.745875,0.0,17,6,10,1,0
1548.2112,35.54775,35.54775,0.2415,9.9015,3.69075,0.0,17,6,10,1,0
1535.7112,35.104125,35.104125,0.25725,10.521,3.635625,0.0,17,6,10,1,0
1596.1891,34.6605,34.6605,0.273,11.1405,3.5805,0.0,18,6,10,1,0
1595.7439,34.0935,34.0935,0.286125,11.45025,3.444,0.0,18,6,10,1,0
1554.6589,33.5265,33.5265,0.29925,11.76,3.3075,0.0,18,6,10,1,0
1599.8423,32.9595,32.9595,0.312375,12.06975,3.171,0.0,18,6,10,1,0
1680.5326,32.3925,32.3925,0.3255,12.3795,3.0345,0.0,19,6,10,1,0
1658.9999,31.901625,31.901625,0.333375,12.36375,2.774625,0.0,19,6,10,1,0
1593.0365,31.41075,31.41075,0.34125,12.348,2.51475,0.0,19,6,10,1,0
1582.1028,30.919875,30.919875,0.349125,12.33225,2.254875,0.0,19,6,10,1,0
1580.8068,30.429,30.429,0.357,12.3165,1.995,0.0,20,6,10,1,0
1577.2012,30.100875,30.100875,0.370125,12.476625,1.792875,0.0,20,6,10,1,0
1567.3264,29.77275,29.77275,0.38325,12.63675,1.59075,0.0,20,6,10,1,0
1566.2563,29.444625,29.444625,0.396375,12.796875,1.388625,0.0,20,6,10,1,0
1579.47,29.1165,29.1165,0.4095,12.957,1.1865,0.0,21,6,10,1,0
1541.2888,28.909125,28.909125,0.4095,12.7785,1.071,0.0,21,6,10,1,0
1516.4935,28.70175,28.70175,0.4095,12.6,0.9555,0.0,21,6,10,1,0
1486.6548,28.494375,28.494375,0.4095,12.4215,0.84,0.0,21,6,10,1,0
1604.4247,28.287,28.287,0.4095,12.243,0.7245,0.0,22,6,10,1,0
1599.027,28.12425,28.12425,0.406875,11.993625,0.674625,0.0,22,6,10,1,0
1585.2716,27.9615,27.9615,0.40425,11.74425,0.62475,0.0,22,6,10,1,0
1585.2716,27.79875,27.79875,0.401625,11.494875,0.574875,0.0,22,6,10,1,0
1516.6622,27.636,27.636,0.399,11.2455,0.525,0.0,23,6,10,1,0
1610.285,28.875,27.5625,0.5775,12.159,0.0,0.0,23,6,10,1,0
1538.9834,28.35,27.3,0.5775,12.18,0.0,0.0,23,6,10,1,0
1534.1227,27.825,27.0375,0.5985,12.4425,0.0,0.0,23,6,10,1,0
1530.3059,26.4075,26.4075,0.504,14.0595,0.42,0.0,0,7,10,2,0
1530.3059,26.137125,26.137125,0.511875,14.08575,0.46725,0.0,0,7,10,2,0
1499.5212,25.86675,25.86675,0.51975,14.112,0.5145,0.0,0,7,10,2,0
1421.8768,25.596375,25.596375,0.527625,14.13825,0.56175,0.0,0,7,10,2,0
1433.243,25.326,25.326,0.5355,14.1645,0.609,0.0,1,7,10,2,0
1433.243,25.10025,25.10025,0.54075,14.091,0.65625,0.0,1,7,10,2,0
1409.2241,24.8745,24.8745,0.546,14.0175,0.7035,0.0,1,7,10,2,0
1326.0558,24.64875,24.64875,0.55125,13.944,0.75075,0.0,1,7,10,2,0
1295.9369,24.423,24.423,0.5565,13.8705,0.798,0.0,2,7,10,2,0
1268.6426,24.213,24.213,0.56175,13.825875,0.84,0.0,2,7,10,2,0
1229.9955,24.003,24.003,0.567,13.78125,0.882,0.0,2,7,10,2,0
1212.4114,23.793,23.793,0.57225,13.736625,0.924,0.0,2,7,10,2,0
1168.694,23.583,23.583,0.5775,13.692,0.966,0.0,3,7,10,2,0
1168.694,23.3625,23.3625,0.58275,13.631625,0.979125,0.0,3,7,10,2,0
1108.0842,23.142,23.142,0.588,13.57125,0.99225,0.0,3,7,10,2,0
1082.6884,22.9215,22.9215,0.59325,13.510875,1.005375,0.0,3,7,10,2,0
1138.5543,22.701,22.701,0.5985,13.4505,1.0185,0.0,4,7,10,2,0
1138.5543,22.6275,22.6275,0.5985,13.395375,1.02375,0.0,4,7,10,2,0
1138.5543,22.554,22.554,0.5985,13.34025,1.029,0.0,4,7,10,2,0
1086.5553,22.4805,22.4805,0.5985,13.285125,1.03425,0.0,4,7,10,2,0
1177.684,22.407,22.407,0.5985,13.23,1.0395,0.0,5,7,10,2,0
1177.684,22.462125,22.462125,0.601125,13.321875,1.1025,0.0,5,7,10,2,0
1212.1344,22.51725,22.51725,0.60375,13.41375,1.1655,0.0,5,7,10,2,0
1212.1344,22.572375,22.572375,0.606375,13.505625,1.2285,0.0,5,7,10,2,0
1340.3657,22.6275,22.6275,0.609,13.5975,1.2915,0.0,6,7,10,2,0
1340.3657,22.7325,22.7325,0.611625,13.741875,1.323,0.0,6,7,10,2,0
1340.3657,22.8375,22.8375,0.61425,13.88625,1.3545,0.0,6,7,10,2,0
1348.3889,22.9425,22.9425,0.616875,14.030625,1.386,0.0,6,7,10,2,0
1361.4512,23.0475,23.0475,0.6195,14.175,1.4175,0.0,7,7,10,2,0
1361.4512,23.44125,23.44125,0.611625,14.361375,1.367625,0.0,7,7,10,2,0
1361.4512,23.835,23.835,0.60375,14.54775,1.31775,0.0,7,7,10,2,0
1372.864,24.22875,24.22875,0.595875,14.734125,1.267875,0.0,7,7,10,2,0
1380.7354,24.6225,24.6225,0.588,14.9205,1.218,0.0,8,7,10,2,0
1380.7354,25.375875,25.375875,0.567,14.994,1.199625,0.0,8,7,10,2,0
1392.0082,26.12925,26.12925,0.546,15.0675,1.18125,0.0,8,7,10,2,0
1439.5391,26.882625,26.882625,0.525,15.141,1.162875,0.0,8,7,10,2,0
1516.0425,27.636,27.636,0.504,15.2145,1.1445,0.0,9,7,10,2,0
1520.2319,28.54425,28.54425,0.469875,14.686875,1.13925,0.0,9,7,10,2,0
1507.3401,29.4525,29.4525,0.43575,14.15925,1.134,0.0,9,7,10,2,0
1505.587,30.36075,30.36075,0.401625,13.631625,1.12875,0.0,9,7,10,2,0
1510.3804,31.269,31.269,0.3675,13.104,1.1235,0.0,10,7,10,2,0
1513.9492,32.001375,32.001375,0.343875,12.576375,1.12875,0.0,10,7,10,2,0
1527.9492,32.73375,32.73375,0.32025,12.04875,1.134,0.0,10,7,10,2,0
1534.805,33.466125,33.466125,0.296625,11.521125,1.13925,0.0,10,7,10,2,0
1598.4977,34.1985,34.1985,0.273,10.9935,1.1445,0.0,11,7,10,2,0
1581.841,34.57125,34.57125,0.2625,10.59975,1.246875,0.0,11,7,10,2,0
1578.5206,34.944,34.944,0.252,10.206,1.34925,0.0,11,7,10,2,0
1578.5206,35.31675,35.31675,0.2415,9.81225,1.451625,0.0,11,7,10,2,0
1580.163,35.6895,35.6895,0.231,9.4185,1.554,0.0,12,7,10,2,0
1583.3704,35.9835,35.9835,0.217875,8.82525,1.787625,0.0,12,7,10,2,0
1597.5746,36.2775,36.2775,0.20475,8.232,2.02125,0.0,12,7,10,2,0
1597.5746,36.5715,36.5715,0.191625,7.63875,2.254875,0.0,12,7,10,2,0
1629.7444,36.8655,36.8655,0.1785,7.0455,2.4885,0.0,13,7,10,2,0
1629.7444,36.973125,36.973125,0.17325,6.685875,2.674875,0.0,13,7,10,2,0
1657.1907,37.08075,37.08075,0.168,6.32625,2.86125,0.0,13,7,10,2,0
1666.7069,37.188375,37.188375,0.16275,5.966625,3.047625,0.0,13,7,10,2,0
1638.9012,37.296,37.296,0.1575,5.607,3.234,0.0,14,7,10,2,0
1638.9012,37.219875,37.219875,0.160125,5.66475,3.331125,0.0,14,7,10,2,0
1648.5328,37.14375,37.14375,0.16275,5.7225,3.42825,0.0,14,7,10,2,0
1651.7577,37.067625,37.067625,0.165375,5.78025,3.525375,0.0,14,7,10,2,0
1651.7577,36.9915,36.9915,0.168,5.838,3.6225,0.0,15,7,10,2,0
1650.9974,36.999375,36.999375,0.17325,6.297375,3.5805,0.00525,15,7,10,2,0
1650.9974,37.00725,37.00725,0.1785,6.75675,3.5385,0.0105,15,7,10,2,0
1650.8446,37.015125,37.015125,0.18375,7.216125,3.4965,0.01575,15,7,10,2,0
1651.9862,37.023,37.023,0.189,7.6755,3.4545,0.021,16,7,10,2,0
1624.5399,36.90225,36.90225,0.196875,8.208375,3.30225,0.02625,16,7,10,2,0
1625.3079,36.7815,36.7815,0.20475,8.74125,3.15,0.0315,16,7,10,2,0
1605.2833,36.66075,36.66075,0.212625,9.274125,2.99775,0.03675,16,7,10,2,0
1627.5927,36.54,36.54,0.2205,9.807,2.8455,0.042,17,7,10,2,0
1613.2836,36.11475,36.11475,0.233625,10.219125,2.769375,0.055125,17,7,10,2,0
1580.665,35.6895,35.6895,0.24675,10.63125,2.69325,0.06825,17,7,10,2,0
1550.1827,35.26425,35.26425,0.259875,11.043375,2.617125,0.081375,17,7,10,2,0
1593.3716,34.839,34.839,0.273,11.4555,2.541,0.0945,18,7,10,2,0
1601.2769,34.2405,34.2405,0.280875,11.50275,2.5305,0.11025,18,7,10,2,0
1560.9061,33.642,33.642,0.28875,11.55,2.52,0.126,18,7,10,2,0
1550.4478,33.0435,33.0435,0.296625,11.59725,2.5095,0.14175,18,7,10,2,0
1663.0447,32.445,32.445,0.3045,11.6445,2.499,0.1575,19,7,10,2,0
1640.133,31.896375,31.896375,0.317625,11.678625,2.457,0.170625,19,7,10,2,0
1574.1697,31.34775,31.34775,0.33075,11.71275,2.415,0.18375,19,7,10,2,0
1563.236,30.799125,30.799125,0.343875,11.746875,2.373,0.196875,19,7,10,2,0
1555.8176,30.2505,30.2505,0.357,11.781,2.331,0.21,20,7,10,2,0
1562.683,29.922375,29.922375,0.364875,11.872875,2.260125,0.21525,20,7,10,2,0
1556.7358,29.59425,29.59425,0.37275,11.96475,2.18925,0.2205,20,7,10,2,0
1556.1201,29.266125,29.266125,0.380625,12.056625,2.118375,0.22575,20,7,10,2,0
1540.7284,28.938,28.938,0.3885,12.1485,2.0475,0.231,21,7,10,2,0
1521.0283,28.751625,28.751625,0.39375,12.172125,1.953,0.22575,21,7,10,2,0
1492.8602,28.56525,28.56525,0.399,12.19575,1.8585,0.2205,21,7,10,2,0
1492.8602,28.378875,28.378875,0.40425,12.219375,1.764,0.21525,21,7,10,2,0
1608.0691,28.1925,28.1925,0.4095,12.243,1.6695,0.21,22,7,10,2,0
1608.0691,27.990375,27.990375,0.417375,12.38475,1.561875,0.1995,22,7,10,2,0
1608.0691,27.78825,27.78825,0.42525,12.5265,1.45425,0.189,22,7,10,2,0
1525.4807,27.586125,27.586125,0.433125,12.66825,1.346625,0.1785,22,7,10,2,0
1503.8256,27.384,27.384,0.441,12.81,1.239,0.168,23,7,10,2,0
1693.4441,29.6625,28.6125,0.3045,12.0225,1.05,0.0105,23,7,10,2,0
1703.8795,29.4,28.35,0.3045,12.075,1.05,0.0,23,7,10,2,0
1703.8795,29.1375,28.0875,0.315,12.2325,1.05,0.0,23,7,10,2,0
